# Experiment IPTS-34347 Run 218386
# Reduction 2.2.0.dev47+d202502071725
# Run title: CuPt_d8-THF_FullQ-218386-1.
# Run start time: 2025-04-20T13:42:43.100443667
# Reduction time: Sun Apr 20 09:45:26 2025
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B
# 218386    218274    0.899957       2.74977        9.49868      0.0103       0.0358       4.0          0
# 218387    218275    2.4019         2.74977        9.49869      0.0277       0.0957       16.0         0
# 218388    218338    7.00064        2.74975        9.4987       0.0807       0.2790       196.0        0
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]
  0.0494625761469853    0.0031478578211878    0.0000963844927738    0.0013700895871947
  0.0497098890277203    0.0031720709741452    0.0000979139788011    0.0013769400351306
  0.0499584384728589    0.0030999718036249    0.0000904287926761    0.0013838247353063
  0.0502082306652232    0.0030544923511455    0.0000878361899792    0.0013907438589828
  0.0504592718185493    0.0028537575939067    0.0000840005904348    0.0013976975782777
  0.0507115681776420    0.0026654671906362    0.0000805581922827    0.0014046860661691
  0.0509651260185302    0.0027204317813717    0.0000819228224642    0.0014117094965000
  0.0512199516486228    0.0025294974207630    0.0000778243369368    0.0014187680439825
  0.0514760514068660    0.0023603309590289    0.0000741532974581    0.0014258618842024
  0.0517334316639003    0.0022053148664392    0.0000720214941339    0.0014329911936234
  0.0519920988222198    0.0023212561285284    0.0000734033984947    0.0014401561495915
  0.0522520593163309    0.0020516331960772    0.0000683573826651    0.0014473569303395
  0.0525133196129125    0.0019918348829901    0.0000669787590052    0.0014545937149912
  0.0527758862109771    0.0018504809865038    0.0000647281950579    0.0014618666835661
  0.0530397656420320    0.0017722274626314    0.0000624573611010    0.0014691760169840
  0.0533049644702421    0.0016140384215658    0.0000604417587022    0.0014765218970689
  0.0535714892925933    0.0014487638731311    0.0000572997692109    0.0014839045065542
  0.0538393467390563    0.0014003084600464    0.0000581275630481    0.0014913240290870
  0.0541085434727516    0.0012981633808853    0.0000555794160285    0.0014987806492324
  0.0543790861901153    0.0012011051433679    0.0000500365843653    0.0015062745524786
  0.0546509816210659    0.0012791106295905    0.0000509181311644    0.0015138059252410
  0.0549242365291712    0.0011820711390019    0.0000488050878378    0.0015213749548672
  0.0551988577118171    0.0011284953927914    0.0000466956852048    0.0015289818296415
  0.0554748520003761    0.0010801220892151    0.0000464440747558    0.0015366267387897
  0.0557522262603780    0.0010442691471137    0.0000451587930921    0.0015443098724837
  0.0560309873916799    0.0010381333017392    0.0000444783972953    0.0015520314218461
  0.0563111423286383    0.0010644639755664    0.0000455310486811    0.0015597915789553
  0.0565926980402815    0.0011446800615334    0.0000469420708761    0.0015675905368501
  0.0568756615304829    0.0011450395088742    0.0000474103949020    0.0015754284895344
  0.0571600398381353    0.0011623671616498    0.0000474179291815    0.0015833056319820
  0.0574458400373259    0.0012216366659709    0.0000480051630718    0.0015912221601419
  0.0577330692375126    0.0012457250445895    0.0000486357344978    0.0015991782709426
  0.0580217345837001    0.0013311430335113    0.0000500567695219    0.0016071741622974
  0.0583118432566186    0.0013200126237021    0.0000494538487641    0.0016152100331088
  0.0586034024729017    0.0013528449080848    0.0000491898119787    0.0016232860832744
  0.0588964194852662    0.0014401533911781    0.0000512895646155    0.0016314025136908
  0.0591909015826925    0.0014610973688491    0.0000512577508427    0.0016395595262592
  0.0594868560906060    0.0015060596235300    0.0000515744339183    0.0016477573238905
  0.0597842903710590    0.0015349895609208    0.0000523850197092    0.0016559961105100
  0.0600832118229143    0.0015260399003498    0.0000522979990227    0.0016642760910625
  0.0603836278820289    0.0016307468747565    0.0000541973291146    0.0016725974715178
  0.0606855460214390    0.0015461051624388    0.0000516930069180    0.0016809604588754
  0.0609889737515462    0.0015761468859707    0.0000521155756021    0.0016893652611698
  0.0612939186203039    0.0015553017449668    0.0000517056599359    0.0016978120874756
  0.0616003882134054    0.0014655376225701    0.0000500271455765    0.0017063011479130
  0.0619083901544725    0.0016144164301651    0.0000517457033439    0.0017148326536526
  0.0622179321052448    0.0015098591839056    0.0000507338447221    0.0017234068169208
  0.0625290217657710    0.0013430496195126    0.0000480579850119    0.0017320238510055
  0.0628416668745999    0.0013949356594108    0.0000489546470307    0.0017406839702605
  0.0631558752089729    0.0012578870327489    0.0000456425046299    0.0017493873901118
  0.0634716545850177    0.0012117798768588    0.0000447513478602    0.0017581343270623
  0.0637890128579428    0.0011627318746006    0.0000437588817923    0.0017669249986977
  0.0641079579222325    0.0012347936677420    0.0000457711298689    0.0017757596236911
  0.0644284977118437    0.0010733271717871    0.0000421902463441    0.0017846384218096
  0.0647506402004029    0.0009748383241119    0.0000399465962342    0.0017935616139186
  0.0650743934014049    0.0008783987556236    0.0000388924216715    0.0018025294219882
  0.0653997653684119    0.0008711988222703    0.0000401667731283    0.0018115420690982
  0.0657267641952540    0.0007786281372522    0.0000380201404197    0.0018205997794437
  0.0660553980162302    0.0007345634914280    0.0000366471286021    0.0018297027783409
  0.0663856750063114    0.0007134084590586    0.0000354519414942    0.0018388512922326
  0.0667176033813429    0.0006639436387275    0.0000338115394853    0.0018480455486938
  0.0670511913982496    0.0005465407249748    0.0000307851386462    0.0018572857764372
  0.0673864473552409    0.0006495729714108    0.0000329065087815    0.0018665722053194
  0.0677233795920171    0.0005920929293226    0.0000313504989368    0.0018759050663460
  0.0680619964899772    0.0006306502104782    0.0000321935060052    0.0018852845916777
  0.0684023064724270    0.0006052534045564    0.0000310420569379    0.0018947110146361
  0.0687443180047892    0.0006014927148852    0.0000312591520530    0.0019041845697093
  0.0690880395948131    0.0006596792676388    0.0000325837092328    0.0019137054925579
  0.0694334797927871    0.0006447620735868    0.0000316245103379    0.0019232740200206
  0.0697806471917511    0.0006573971047477    0.0000317012488068    0.0019328903901207
  0.0701295504277098    0.0007090144155981    0.0000328689117912    0.0019425548420713
  0.0704801981798484    0.0007300742327584    0.0000329011856983    0.0019522676162817
  0.0708325991707476    0.0007308324581877    0.0000330479059064    0.0019620289543631
  0.0711867621666013    0.0007358890750182    0.0000328209907284    0.0019718390991349
  0.0715426959774343    0.0008242859280685    0.0000344946186575    0.0019816982946306
  0.0719004094573215    0.0007717960219057    0.0000332982638111    0.0019916067861038
  0.0722599115046081    0.0008307683485460    0.0000344857202135    0.0020015648200343
  0.0726212110621311    0.0007957945813661    0.0000333676777418    0.0020115726441344
  0.0729843171174418    0.0008645859188384    0.0000344245544552    0.0020216305073551
  0.0733492387030290    0.0008127356229356    0.0000334697218604    0.0020317386598919
  0.0737159848965441    0.0008146271547612    0.0000337192892157    0.0020418973531913
  0.0740845648210268    0.0007667823983741    0.0000323573072721    0.0020521068399573
  0.0744549876451319    0.0007381055090205    0.0000318804618157    0.0020623673741571
  0.0748272625833576    0.0007135304253304    0.0000310386241562    0.0020726792110279
  0.0752013988962744    0.0007099532720661    0.0000311628942552    0.0020830426070830
  0.0755774058907557    0.0006815844336270    0.0000302940793207    0.0020934578201184
  0.0759552929202095    0.0006704156242764    0.0000297624883074    0.0021039251092190
  0.0763350693848105    0.0006418206154238    0.0000291625156005    0.0021144447347651
  0.0767167447317346    0.0005660471221926    0.0000271281924794    0.0021250169584389
  0.0771003284553933    0.0005677703114068    0.0000274497009753    0.0021356420432311
  0.0774858300976702    0.0005164064428172    0.0000258342564070    0.0021463202534473
  0.0778732592481586    0.0004618559966720    0.0000246188922990    0.0021570518547145
  0.0782626255443993    0.0004621029039844    0.0000246454939818    0.0021678371139881
  0.0786539386721213    0.0003928228158361    0.0000224868390861    0.0021786762995580
  0.0790472083654819    0.0004430508334909    0.0000239528146496    0.0021895696810558
  0.0794424444073093    0.0003761872718990    0.0000218245007217    0.0022005175294611
  0.0798396566293459    0.0003855744411976    0.0000223307671700    0.0022115201171084
  0.0802388549124926    0.0003645349810776    0.0000216885741642    0.0022225777176940
  0.0806400491870551    0.0003729262338838    0.0000216997147517    0.0022336906062824
  0.0810432494329903    0.0003967225055162    0.0000222478728148    0.0022448590593138
  0.0814484656801553    0.0003933564397022    0.0000221660752493    0.0022560833546104
  0.0818557080085560    0.0004244715393318    0.0000228714278558    0.0022673637713835
  0.0818557080085560    0.0002559882990491    0.0000154864329213    0.0022617892762420
  0.0822649865485988    0.0002859611569557    0.0000159501388846    0.0022730982226232
  0.0822649865485988    0.0004238859929704    0.0000230158948057    0.0022787005902404
  0.0826763114813418    0.0003537194631417    0.0000179312275983    0.0022844637137363
  0.0826763114813418    0.0003932443786329    0.0000224625490059    0.0022900940931916
  0.0830896930387485    0.0004668800424127    0.0000238019655150    0.0023015445636575
  0.0830896930387485    0.0003670048722139    0.0000185157268220    0.0022958860323050
  0.0835051415039422    0.0003471917455157    0.0000174969357313    0.0023073654624665
  0.0835051415039422    0.0004242046260403    0.0000233757641687    0.0023130522864758
  0.0839226672114619    0.0003529405487427    0.0000176284168876    0.0023189022897788
  0.0839226672114619    0.0004455357896502    0.0000235709882810    0.0023246175479082
  0.0843422805475192    0.0004206834149206    0.0000227172819018    0.0023362406356477
  0.0843422805475192    0.0003781447913338    0.0000179485691204    0.0023304968012277
  0.0847639919502568    0.0003448518641126    0.0000169348236518    0.0023421492852339
  0.0847639919502568    0.0004333684061733    0.0000228572967772    0.0023479218388260
  0.0851878119100081    0.0005138392057423    0.0000246683458029    0.0023596614480201
  0.0851878119100081    0.0004205167894385    0.0000191340062726    0.0023538600316601
  0.0856137509695581    0.0004683866261432    0.0000236587766425    0.0023714597552602
  0.0856137509695581    0.0003558157650994    0.0000173970549291    0.0023656293318184
  0.0860418197244059    0.0003488413383819    0.0000163063593419    0.0023774574784774
  0.0860418197244059    0.0004566367061872    0.0000235278669582    0.0023833170540365
  0.0864720288230279    0.0004404341139507    0.0000230796608979    0.0023952336393067
  0.0864720288230279    0.0003297544557644    0.0000156831390079    0.0023893447658698
  0.0869043889671431    0.0004382985257860    0.0000231415679891    0.0024072098075032
  0.0869043889671431    0.0003831190960109    0.0000167253399369    0.0024012914896992
  0.0873389109119788    0.0004087755859997    0.0000221834177713    0.0024192458565407
  0.0873389109119788    0.0002966816409856    0.0000140029712219    0.0024132979471477
  0.0877756054665386    0.0003345964135686    0.0000203528935870    0.0024313420858234
  0.0877756054665386    0.0002842697753968    0.0000139557943312    0.0024253644368834
  0.0882144834938713    0.0003753508535858    0.0000212971635899    0.0024434987962526
  0.0882144834938713    0.0003037923218153    0.0000143541807686    0.0024374912590678
  0.0886555559113407    0.0002502168613345    0.0000123057467094    0.0024496787153632
  0.0886555559113407    0.0003502469044320    0.0000203879706983    0.0024557162902338
  0.0890988336908974    0.0003139097811057    0.0000195513874334    0.0024679948716850
  0.0890988336908974    0.0002747891887389    0.0000137192252954    0.0024619271089400
  0.0895443278593518    0.0002883172608545    0.0000191064209881    0.0024803348460434
  0.0895443278593518    0.0002231825058529    0.0000119296480367    0.0024742367444847
  0.0899920494986486    0.0002294153157757    0.0000123239906663    0.0024866079282071
  0.0899920494986486    0.0003006172508709    0.0000191501126436    0.0024927365202736
  0.0904420097461418    0.0002846019434739    0.0000186542139485    0.0025052002028750
  0.0904420097461418    0.0002093710740739    0.0000120977368132    0.0024990409678481
  0.0908942197948725    0.0001855475579078    0.0000110355083842    0.0025115361726874
  0.0908942197948725    0.0002494154320075    0.0000173602111749    0.0025177262038894
  0.0913486908938469    0.0002570833397370    0.0000177171699230    0.0025303148349088
  0.0913486908938469    0.0001773833225006    0.0000106579399710    0.0025240938535508
  0.0918054343483161    0.0001519131580220    0.0000092578515534    0.0025367143228186
  0.0918054343483161    0.0002011290620120    0.0000161911834989    0.0025429664090834
  0.0922644615200577    0.0002345690304952    0.0000174726567611    0.0025556812411288
  0.0922644615200577    0.0001499827000602    0.0000095223892810    0.0025493978944327
  0.0927257838276579    0.0002368182456781    0.0000178685209054    0.0025684596473344
  0.0927257838276579    0.0001714424424001    0.0000100295896565    0.0025621448839048
  0.0931894127467962    0.0001616462889386    0.0000094927683146    0.0025749556083244
  0.0931894127467962    0.0002101085983157    0.0000174681428278    0.0025813019455711
  0.0936553598105302    0.0001909771166326    0.0000160010871395    0.0025942084552990
  0.0936553598105302    0.0001746861907392    0.0000095285157207    0.0025878303863660
  0.0941236366095829    0.0001411058069124    0.0000086201464798    0.0026007695382978
  0.0941236366095829    0.0002548913062968    0.0000180169218367    0.0026071794975755
  0.0945942547926308    0.0002112735040761    0.0000166104177664    0.0026202153950633
  0.0945942547926308    0.0001701492665193    0.0000094182544322    0.0026137733859893
  0.0950672260665939    0.0001807170740230    0.0000093400208452    0.0026268422529192
  0.0955425621969268    0.0001922443459226    0.0000095201459428    0.0026399764641838
  0.0960202750079115    0.0001849294372181    0.0000096967971382    0.0026531763465048
  0.0965003763829510    0.0001839490465558    0.0000091107544713    0.0026664422282373
  0.0969828782648658    0.0001964208984228    0.0000092434567647    0.0026797744393785
  0.0974677926561901    0.0001927069255895    0.0000091184192862    0.0026931733115754
  0.0979551316194710    0.0001828808031749    0.0000089370995791    0.0027066391781332
  0.0984449072775684    0.0001820831096232    0.0000087107209814    0.0027201723740239
  0.0989371318139562    0.0001673487379430    0.0000081357998521    0.0027337732358940
  0.0994318174730260    0.0001632676143399    0.0000081447030519    0.0027474421020735
  0.0999289765603911    0.0001611148544632    0.0000081450989548    0.0027611793125839
  0.1004286214431930    0.0001576440684864    0.0000078856135327    0.0027749852091468
  0.1009307645504090    0.0001480617838010    0.0000076739397482    0.0027888601351925
  0.1014354183731610    0.0001330642731817    0.0000070478738604    0.0028028044358685
  0.1019425954650268    0.0001185387966686    0.0000064894380230    0.0028168184580478
  0.1024523084423520    0.0001150485000480    0.0000065000611776    0.0028309025503380
  0.1029645699845637    0.0000932644434252    0.0000059711871347    0.0028450570630897
  0.1034793928344865    0.0000962053440731    0.0000059438193598    0.0028592823484052
  0.1039967897986589    0.0001022849904360    0.0000060213781409    0.0028735787601472
  0.1045167737476522    0.0000919094482547    0.0000056052427845    0.0028879466539479
  0.1050393576163905    0.0000818021979074    0.0000051664271552    0.0029023863872177
  0.1055645544044724    0.0000895749430461    0.0000053194107906    0.0029168983191538
  0.1060923771764948    0.0000921410854702    0.0000054254344876    0.0029314828107495
  0.1066228390623772    0.0001075300998563    0.0000058249114831    0.0029461402248033
  0.1071559532576891    0.0000896243636820    0.0000051972903738    0.0029608709259273
  0.1076917330239775    0.0001028430323268    0.0000055483566145    0.0029756752805569
  0.1082301916890974    0.0000997200605485    0.0000053957842922    0.0029905536569597
  0.1087713426475429    0.0000902419848579    0.0000052435690861    0.0030055064252445
  0.1093151993607806    0.0001039776126540    0.0000052794219289    0.0030205339573707
  0.1098617753575845    0.0000996857150038    0.0000052098288535    0.0030356366271576
  0.1104110842343724    0.0000883020669798    0.0000049061877448    0.0030508148102934
  0.1109631396555442    0.0000905144543453    0.0000049578503391    0.0030660688843449
  0.1115179553538219    0.0000848445124333    0.0000047479805787    0.0030813992287666
  0.1120755451305910    0.0000853064051838    0.0000046716283482    0.0030968062249104
  0.1126359228562440    0.0000801439506357    0.0000044663984207    0.0031122902560350
  0.1131991024705252    0.0000661888388075    0.0000041910933714    0.0031278517073151
  0.1137650979828778    0.0000796257673223    0.0000045823504163    0.0031434909658517
  0.1143339234727922    0.0000625538108730    0.0000040228054792    0.0031592084206810
  0.1149055930901561    0.0000576082359762    0.0000037168280804    0.0031750044627844
  0.1154801210556069    0.0000574627395735    0.0000036970323217    0.0031908794850983
  0.1160575216608849    0.0000484323461506    0.0000034221993234    0.0032068338825238
  0.1166378092691893    0.0000462525636745    0.0000032675019262    0.0032228680519364
  0.1172209983155353    0.0000474170491521    0.0000034023195501    0.0032389823921961
  0.1178071033071129    0.0000469496821086    0.0000033238775466    0.0032551773041571
  0.1183961388236485    0.0000565129329762    0.0000035720052181    0.0032714531906779
  0.1189881195177667    0.0000458830574555    0.0000031766540150    0.0032878104566312
  0.1195830601153555    0.0000563667943850    0.0000035011995589    0.0033042495089144
  0.1201809754159323    0.0000481383463678    0.0000033090201566    0.0033207707564590
  0.1207818802930119    0.0000453500368653    0.0000031337862187    0.0033373746102413
  0.1213857896944770    0.0000498189957619    0.0000032333866456    0.0033540614832925
  0.1219927186429494    0.0000461207684953    0.0000032143475704    0.0033708317907089
  0.1226026822361641    0.0000482846593980    0.0000030834760130    0.0033876859496625
  0.1232156956473449    0.0000451940861687    0.0000029216367970    0.0034046243794108
  0.1238317741255816    0.0000409903539893    0.0000028501152868    0.0034216475013078
  0.1244509329962095    0.0000445494500222    0.0000028633495665    0.0034387557388144
  0.1250731876611905    0.0000375506880001    0.0000027560207814    0.0034559495175085
  0.1256985535994965    0.0000369271697701    0.0000026362074735    0.0034732292650960
  0.1263270463674940    0.0000345094623649    0.0000024808238333    0.0034905954114215
  0.1269586815993314    0.0000307521453037    0.0000024392262055    0.0035080483884786
  0.1275934750073280    0.0000287374787953    0.0000023853094525    0.0035255886304210
  0.1282314423823647    0.0000291336649725    0.0000022861555479    0.0035432165735731
  0.1288725995942765    0.0000218926483899    0.0000021543414338    0.0035609326564409
  0.1295169625922478    0.0000295787723578    0.0000022510302575    0.0035787373197231
  0.1301645474052091    0.0000275400048784    0.0000022374605268    0.0035966310063218
  0.1308153701422351    0.0000274577524371    0.0000021726300297    0.0036146141613534
  0.1314694469929463    0.0000251334407566    0.0000021277446662    0.0036326872321601
  0.1321267942279110    0.0000235242752810    0.0000020787418306    0.0036508506683209
  0.1327874281990505    0.0000237171586383    0.0000019746383371    0.0036691049216625
  0.1334513653400458    0.0000265615812750    0.0000021222662954    0.0036874504462709
  0.1341186221667460    0.0000250053721756    0.0000021167273260    0.0037058876985022
  0.1347892152775797    0.0000233885754175    0.0000020005062050    0.0037244171369947
  0.1354631613539676    0.0000233801559394    0.0000019243718862    0.0037430392226797
  0.1361404771607374    0.0000228247279587    0.0000019089260139    0.0037617544187931
  0.1368211795465411    0.0000250777961016    0.0000018995971766    0.0037805631908871
  0.1375052854442738    0.0000185271315315    0.0000018295300159    0.0037994660068415
  0.1381928118714951    0.0000161430405210    0.0000016436464527    0.0038184633368757
  0.1388837759308526    0.0000158404669040    0.0000017225691629    0.0038375556535601
  0.1395781948105068    0.0000181096973112    0.0000016490211497    0.0038567434318279
  0.1402760857845594    0.0000155007026744    0.0000016331531757    0.0038760271489870
  0.1409774662134821    0.0000132287474773    0.0000015515457755    0.0038954072847320
  0.1416823535445495    0.0000170548597591    0.0000015710511126    0.0039148843211556
  0.1423907653122723    0.0000143566079122    0.0000015168807091    0.0039344587427614
  0.1431027191388336    0.0000138085389741    0.0000015319421584    0.0039541310364752
  0.1438182327345278    0.0000134418431604    0.0000015031478548    0.0039739016916576
  0.1445373238982004    0.0000149357041324    0.0000015760057208    0.0039937712001159
  0.1452600105176914    0.0000137694735728    0.0000015416952053    0.0040137400561164
  0.1459863105702798    0.0000154600390494    0.0000014924629645    0.0040338087563970
  0.1467162421231312    0.0000109583817302    0.0000013429111918    0.0040539778001790
  0.1474498233337468    0.0000117837055132    0.0000013320759993    0.0040742476891799
  0.1481870724504156    0.0000100465084808    0.0000012914685694    0.0040946189276258
  0.1489280078126676    0.0000134459963886    0.0000013184569141    0.0041150920222639
  0.1496726478517310    0.0000077204286571    0.0000012323643935    0.0041356674823752
  0.1504210110909896    0.0000110928446937    0.0000013157292199    0.0041563458197871
  0.1511731161464445    0.0000105596814873    0.0000012570166821    0.0041771275488861
  0.1519289817271767    0.0000085181712212    0.0000011674635872    0.0041980131866305
  0.1526886266358126    0.0000085039330318    0.0000011734387081    0.0042190032525636
  0.1534520697689916    0.0000091916741377    0.0000011830757658    0.0042400982688265
  0.1542193301178366    0.0000086604531614    0.0000011001412019    0.0042612987601706
  0.1549904267684257    0.0000088738384299    0.0000011543166992    0.0042826052539714
  0.1557653789022678    0.0000049719837826    0.0000011192590628    0.0043040182802413
  0.1565442057967792    0.0000083052424758    0.0000011613268983    0.0043255383716425
  0.1573269268257630    0.0000066339692786    0.0000011618201032    0.0043471660635007
  0.1581135614598919    0.0000073593463695    0.0000011032672830    0.0043689018938182
  0.1589041292671913    0.0000060817897189    0.0000009997343203    0.0043907464032873
  0.1596986499135272    0.0000080359398066    0.0000010355003663    0.0044127001353037
  0.1604971431630948    0.0000081374630560    0.0000010729206660    0.0044347636359803
  0.1612996288789103    0.0000054668763878    0.0000009616276988    0.0044569374541602
  0.1621061270233048    0.0000059433740362    0.0000009502142670    0.0044792221414310
  0.1629166576584213    0.0000056877121809    0.0000009430149987    0.0045016182521381
  0.1637312409467134    0.0000038907459165    0.0000009210560626    0.0045241263433988
  0.1645498971514470    0.0000053798493547    0.0000009443798864    0.0045467469751158
  0.1653726466372042    0.0000044869933223    0.0000008671078802    0.0045694807099914
  0.1661995098703902    0.0000063787330315    0.0000009826259788    0.0045923281135413
  0.1670305074197421    0.0000073119452255    0.0000009624612615    0.0046152897541090
  0.1678656599568408    0.0000046932170619    0.0000009075831198    0.0046383662028796
  0.1687049882566250    0.0000043066186908    0.0000008705696656    0.0046615580338940
  0.1695485131979081    0.0000043105898206    0.0000008795816068    0.0046848658240635
  0.1703962557638976    0.0000034374925124    0.0000008403253646    0.0047082901531838
  0.1712482370427171    0.0000041569225047    0.0000008467448867    0.0047318316039497
  0.1721044782279307    0.0000033779953323    0.0000008666272878    0.0047554907619694
  0.1729650006190703    0.0000043018985155    0.0000008706323388    0.0047792682157793
  0.1738298256221656    0.0000033421192277    0.0000008563725648    0.0048031645568582
  0.1746989747502765    0.0000031282844281    0.0000008033613071    0.0048271803796425
  0.1755724696240278    0.0000011798188589    0.0000007963383984    0.0048513162815407
  0.1764503319721480    0.0000031585378084    0.0000008145477755    0.0048755728629484
  0.1773325836320087    0.0000028979632520    0.0000008265693217    0.0048999507272631
  0.1782192465501687    0.0000030281354297    0.0000007666885020    0.0049244504808994
  0.1791103427829195    0.0000033032566854    0.0000007794376898    0.0049490727333039
  0.1800058944968341    0.0000030016352176    0.0000007680559071    0.0049738180969705
  0.1809059239693183    0.0000027516224521    0.0000008116023726    0.0049986871874553
  0.1818104535891648    0.0000034941804920    0.0000007945011341    0.0050236806233926
  0.1827195058571106    0.0000024359915792    0.0000007877722403    0.0050487990265095
  0.1836331033863962    0.0000027445922714    0.0000007555006625    0.0050740430216421
  0.1845512689033281    0.0000015180814565    0.0000007113871426    0.0050994132367503
  0.1854740252478447    0.0000020427784992    0.0000007413065083    0.0051249103029341
  0.1864013953740840    0.0000026357589625    0.0000007854865840    0.0051505348544487
  0.1873334023509544    0.0000018543891870    0.0000007358887522    0.0051762875287210
  0.1882700693627091    0.0000019634108882    0.0000007247857514    0.0052021689663646
  0.1892114197095226    0.0000021658874368    0.0000006686327758    0.0052281798111964
  0.1901574768080702    0.0000008018582786    0.0000007520902547    0.0052543207102524
  0.1911082641921105    0.0000022904544287    0.0000008336945955    0.0052805923138036
  0.1920638055130711   -0.0000000946013520    0.0000007787818444    0.0053069952753727
  0.1930241245406364    0.0000009939972881    0.0000007544041192    0.0053335302517495
  0.1939892451633396    0.0000012906791456    0.0000007559554094    0.0053601979030083
  0.1949591913891562    0.0000018670976705    0.0000006923263589    0.0053869988925233
  0.1959339873461020    0.0000014986819747    0.0000007027881784    0.0054139338869859
  0.1969136572828325    0.0000019003355736    0.0000007157520499    0.0054410035564209
  0.1978982255692466    0.0000028102505895    0.0000007301886799    0.0054682085742030
  0.1988877166970929    0.0000022497357618    0.0000006775435023    0.0054955496170740
  0.1998821552805783    0.0000020636561549    0.0000006966293914    0.0055230273651593
  0.2008815660569812    0.0000018409957009    0.0000007282375689    0.0055506425019851
  0.2018859738872660    0.0000019851307014    0.0000007343965558    0.0055783957144951
  0.2028954037567023    0.0000008112994628    0.0000006592596264    0.0056062876930675
  0.2039098807754859    0.0000024912759729    0.0000007218441896    0.0056343191315329
  0.2049294301793633    0.0000011284612133    0.0000006374022143    0.0056624907271905
  0.2059540773302601   -0.0000000894873658    0.0000006627554271    0.0056908031808265
  0.2069838477169113   -0.0000007225173099    0.0000006163028658    0.0057192571967306
  0.2080187669554959    0.0000001990369446    0.0000006225065105    0.0057478534827143
  0.2090588607902733    0.0000017827775890    0.0000006269735822    0.0057765927501278
  0.2101041550942246    0.0000010542587888    0.0000006441205674    0.0058054757138785
  0.2111546758696958    0.0000002693586755    0.0000005906756741    0.0058345030924479
  0.2122104492490442    0.0000006805414350    0.0000006416125897    0.0058636756079101
  0.2132715014952894    0.0000007403623589    0.0000006089823483    0.0058929939859497
  0.2143378590027659    0.0000014041945450    0.0000006350474884    0.0059224589558794
  0.2154095482977796    0.0000011564361327    0.0000006399196004    0.0059520712506588
  0.2164865960392685    0.0000000755807206    0.0000006227947547    0.0059818316069121
  0.2175690290194648    0.0000004266531983    0.0000006577965134    0.0060117407649467
  0.2186568741645621    0.0000009277380653    0.0000006504869684    0.0060417994687714
  0.2197501585353849    0.0000004067731680    0.0000005988120705    0.0060720084661152
  0.2208489093280618    0.0000002265304770    0.0000006239355493    0.0061023685084458
  0.2219531538747021    0.0000008274359056    0.0000006096767734    0.0061328803509881
  0.2230629196440756    0.0000000000000000    0.0000005612294110    0.0061635447527430
  0.2241782342422960    0.0000007937565144    0.0000006181010823    0.0061943624765067
  0.2252991254135074    0.0000004217146034    0.0000005979561255    0.0062253342888892
  0.2264256210405749    0.0000015154007019    0.0000006189296181    0.0062564609603337
  0.2275577491457778    0.0000000220154193    0.0000005898503272    0.0062877432651353
  0.2286955378915067   -0.0000000384761907    0.0000005948297655    0.0063191819814610
  0.2298390155809641    0.0000003336811488    0.0000005982585589    0.0063507778913683
  0.2309882106588690    0.0000006927930028    0.0000005749792000    0.0063825317808252
  0.2321431517121633    0.0000008079667423    0.0000006137764641    0.0064144444397293
  0.2333038674707241   -0.0000004144160088    0.0000006039320364    0.0064465166619279
  0.2344703868080777    0.0000004493607737    0.0000006012488332    0.0064787492452376
  0.2356427387421181    0.0000006638526119    0.0000005916326080    0.0065111429914638
  0.2368209524358286    0.0000018215438586    0.0000006294327096    0.0065436987064211
  0.2380050571980077    0.0000007309827127    0.0000006017638452    0.0065764171999532
  0.2391950824839977   -0.0000003746617334    0.0000005760912604    0.0066092992859530
  0.2403910578964177    0.0000001188359750    0.0000005896194196    0.0066423457823827
  0.2415930131858998    0.0000011300866049    0.0000006163249039    0.0066755575112946
  0.2428009782518292    0.0000006265955738    0.0000005846280738    0.0067089352988511
  0.2440149831430883    0.0000011226694438    0.0000005983515567    0.0067424799753454
  0.2452350580588037    0.0000010692552626    0.0000006120829111    0.0067761923752221
  0.2464612333490978   -0.0000000965233992    0.0000005878000995    0.0068100733370982
  0.2476935395158432    0.0000001595031537    0.0000005918159635    0.0068441237037837
  0.2489320072134224    0.0000001370367488    0.0000006183974999    0.0068783443223026
  0.2501766672494895    0.0000005429835571    0.0000005862046524    0.0069127360439141
  0.2514275505857369    0.0000001507854570    0.0000005976538206    0.0069472997241337
  0.2526846883386655    0.0000007128441921    0.0000005677549776    0.0069820362227544
  0.2539481117803589   -0.0000003471256774    0.0000005940041838    0.0070169464038681
  0.2552178523392606    0.0000004237195044    0.0000005753643032    0.0070520311358875
  0.2564939416009570    0.0000004686701153    0.0000005603282939    0.0070872912915669
  0.2577764113089617    0.0000009343402867    0.0000006029548923    0.0071227277480247
  0.2590652933655064    0.0000008396095866    0.0000005910513058    0.0071583413867649
  0.2603606198323339   -0.0000006143271160    0.0000005904041304    0.0071941330936987
  0.2616624229314956    0.0000004596482173    0.0000005975540843    0.0072301037591672
  0.2629707350461531   -0.0000005306012228    0.0000005844138245    0.0072662542779630
  0.2642855887213838   -0.0000002130969461    0.0000005923604232    0.0073025855493528
  0.2656070166649907    0.0000016239077068    0.0000006069605724    0.0073390984770996
